source,source_split,class,source_path,md5,original_mode,original_bands
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7026.jpg,6374c9bea943801414b6d2aec8cb91f1,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11013.jpg,4b7b15dbb1de0dfe9d980e6debd69ad5,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4692.jpg,ef523fac7288ce291947ba87c544e84a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6247.jpg,3733ff8e8d9e92125ac5be1d6503aff0,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8763.jpg,ac2051e1e4e2c143823446cba12d7839,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/12306.jpg,e0c5100b4cea2e94abbc0c2e8f0c4946,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12373.jpg,2fb7ec285ab009a0069cb174d85010f3,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8321.jpg,0c86cb410e387c8bc2dd5171613460f4,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11747.jpg,1a454b1af04d5cc41e184fe6c273c0d7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5976.jpg,c80da05a1175073f05c3eb1533c82acf,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6946.jpg,760a457029572e9338b3a0f170005fbb,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/828.jpg,4cf1b3665453b4c8a298cec9e4a23326,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4326.jpg,bae0a958e0c92fc4eb35afce793ff607,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4220.jpg,9038056606a35dc5cb325898e810c1b0,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1056.jpg,5e3fdea1c206fe91bab654e0b7ea47bb,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6503.jpg,b8fa61fcdfa6ed81ed3767157d9fac83,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9519.jpg,165e37106275fdb561af8b4beee276ac,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4241.jpg,e38b28400076deed464df74dfa1e6971,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6206.jpg,589d0e4c8d5e6d69c3e508a5626cf31b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8611.jpg,a8fb9fe420274688b57188355aee5982,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11905.jpg,3db5cd2f313b0a176827f0f2c30ab32f,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3013.jpg,18633ad64b0cb1db9a625f91f48e0f74,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3841.jpg,2a9d5028c8de1ea6a7c2c81d13187675,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6821.jpg,5712a4c080da6a309aca1767432fdef5,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1281.jpg,5d87f5bf1377fa71fb2a9ba7436d5482,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1702.jpg,f933ba13513e929ad54b8627aa35e4d0,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1204.jpg,1dfd11ed8a013464d6bea04941d4549f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2909.jpg,b444d48ab4506f2502b1201692282823,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7148.jpg,ea46f651ab3775f2c75c1659d37b3e22,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6076.jpg,5ed807e387b64344aeabfede8f2f2dbe,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3555.jpg,93fca3b01beb1d6e7af39a436ff84dba,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/5986.jpg,ba5d3a4f39bda67f04657f0be6bc3b26,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/5429.jpg,d8c347ccf57d5532024aac3d77865539,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11683.jpg,5f66fed53c1683dd2c7ec6d44fe036af,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7623.jpg,a8a69a490c1df05fadbd4234b1cb9305,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2541.jpg,426edf76d153db069cb781291cad48fa,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9077.jpg,c5b895ef1e96a6188bf8f90cdc970547,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3263.jpg,ef43922bea2274234e43092e83b341c4,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7493.jpg,83208bf83d2a666312dea94f104ed30e,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8486.jpg,3d7c5f2a56e391009b3e39274dd8ec43,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7435.jpg,40165230e6aaea6884895f3603a352e0,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8066.jpg,dd62bab072b8bf0a4ca86789c38cab26,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7056.jpg,e06861ca2e7767eab80de52ad0e66240,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3239.jpg,95934c7a69d63078abf14097570f9e2d,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6368.jpg,9a6e8bbc54d8b0b2fec0bb56ff00f3e6,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8361.jpg,e0de0292a4d2cd3a1a92b44a8ae2ac70,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7201.jpg,a293c414e72be52f75dfa3341075898a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11742.jpg,58d91a6bcd6d8d9924daf15b802b1881,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8756.jpg,03a2efb4ae046f6b25fe2951119e932c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8005.jpg,e438d378a87cfa442452b5fd9b96016c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3803.jpg,944e3bbcec73261c299f0356c4db9457,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1071.jpg,397f860fd959f135e4174f8742f7acf4,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2993.jpg,de8f3f6dda7fb13bbbdb43d979141549,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2750.jpg,bc8243c4135fda4f0cd9c9f4a924992a,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2817.jpg,aa43ea95f85967e7898fd60c021c0477,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1602.jpg,ed053898cf45e106632a8988da5d8ec8,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4452.jpg,029a9022202f2cf4fb1db569b5fd992c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12438.jpg,a6ab7cae068237a25371c7f5f587f1a6,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3278.jpg,0ac35766652c4a972a7115382d521b7e,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2342.jpg,e36a0cabcd30e726e020c4603c60ad4a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11493.jpg,d1d7720b3a42fa485b28addd9f98a83a,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1810.jpg,d8b3f82c7b85fb4ae3ee7e53b1815ab7,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2250.jpg,1e6b3763b3dceb750a8f2ea76a33d81e,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9933.jpg,45480366ecc80da3312a426a36651d94,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7572.jpg,d7b956ba682b37c0a128bc139ea9adbf,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1886.jpg,501b192007179ecfe2408d93912450ff,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/920.jpg,6dd4aed48c13d4b41de467092afe6efa,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3785.jpg,30f13e1aeb85891d82068251a038071a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/946.jpg,e842e588f0b672e8fa8e2e00bd9ac046,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2699.jpg,7d4f18a9fefa2127824a4773cbfc9556,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6758.jpg,939793f9ae6bc072945b6861131d12ce,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/547.jpg,43e1542c5f7907bcc34c1329d0ae4723,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7940.jpg,ddb4315997fc7eea04f1716c9ee1ca94,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4393.jpg,a40befe7f97fceb52b4cbb5d5822968d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10580.jpg,0b177d9259b7d63f32d3efe4598b22c0,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8122.jpg,dcf614ebfbe0e2034d55f22995835b00,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3954.jpg,db63fb5e7555da898a71160d104025bd,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/378.jpg,28a813c95a22006472a56ba6377f7766,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11305.jpg,391930cfaab781ddf39badb412577271,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9490.jpg,1cb4fa01ab72c675e354f87c25bdbf57,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3581.jpg,46cd79540fbf3f75667261298df4d403,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1854.jpg,568f55a4c494504d87dbf3797e2ed36d,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.89.jpg,34d72f65194994de59481f904e54d2d1,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4688.jpg,f33a5c850aff0dcea998da1fd584fad7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8200.jpg,0188391c7a4ef452e9758fef70bcdb94,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10916.jpg,e3142f100b2f49ec2393ad0e5a8fbbaa,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2332.jpg,52e713a6f9369a5755ba7bb3fec03b6f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6271.jpg,969ef1ac8cce21c4fa779faac66f9030,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9846.jpg,d40512222001b878be635bea78363da7,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1609.jpg,7a4ff6e8d5034d0a3c4c72a100e6c378,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4254.jpg,dde5cacfd3a8493d3888e52ea906c7f6,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10472.jpg,5bf3b2d7a080b4ef609f25ccd3e96e96,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2335.jpg,68a7adbaca193ec96a320abede2cd548,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10450.jpg,4d1574d532cebb6cfe3c25a96fd9408f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3931.jpg,5d6d60ce15e073c9975b54e5143df621,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/12060.jpg,16793f9988ed84942741ed7ea8578f75,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2900.jpg,6f82a84f6f53bc064e679869e99ffa3d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2255.jpg,335021115922b2becd87fabdef203d55,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10410.jpg,690266146a923aa859eadf4e34895dfd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1562.jpg,8b6e0612e1264d15531cf80a147fdd59,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/945.jpg,905d899a41cf0afe430dfff8e0a88377,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4863.jpg,9e8007fae1dec795849581c7d2e6029b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5776.jpg,6547db4b11be00afe4ec5ed8610b9802,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10653.jpg,452080c381d220909f5a9133cff6da4f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7863.jpg,2e5b72ac699252df04840c3a741eef19,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1262.jpg,e8cc7462aba8bb02ec7ea667bf95b740,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6171.jpg,b79e8c0982e5c2a6104fcd09ee3d9c6d,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1678.jpg,94ff250104c29d1702ff33f7c5d61658,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1757.jpg,e0cc2833e8a36dbf0c85d945fd7471eb,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10209.jpg,e6ba527ca3909915d594f9c4f970d663,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3390.jpg,9428e830f1460f492b243fe278dc8c3c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/759.jpg,aaa2935d8443e28235f7147c1899d04c,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2416.jpg,108a133eaf9b82735df712b5815e39d1,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6582.jpg,dbd3f719e99251c99ed5d800ffbba339,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.410.jpg,549b6a78280c9ce7b34e6df036d56de1,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/216.jpg,1c4c6ebcd1235b5ffa1e532293c6e6d6,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7486.jpg,2e42562ca4cc7bc08f0f704f91440edd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9616.jpg,61b49c234e6b2fcea1a9b16911bc1b63,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2335.jpg,f31e15e4c1c96cbfa73abb92ee853159,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/5486.jpg,cd09022b382d90777fd82276b7372b0d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2564.jpg,7308710e3ac7419b394b14b75df39715,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4070.jpg,bd0ce407b623abe898cb0802a28050a7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6936.jpg,5707851e1e927df00676da28e6433656,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.288.jpg,81a4364c17ec47b4b8f609ea78ed899b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2179.jpg,4e4ebb0638ba35b306ce4df7d6b894cd,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/267.jpg,1e033b217c52afcbf25e999df6c9ec89,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10053.jpg,100b6fb391f6ad92049a020ac776a344,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1417.jpg,9a39380332ab13005a52a79785f9e477,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6753.jpg,fb0c4e3f57df361d3c5b3420def7e615,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1129.jpg,552321ed746ac592ba4022f428ba1a8d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2.jpg,92f4541948529c3bfa107174a6a5c11a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7468.jpg,2cf28173988c0f1ca5cf176e09fd6a2e,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/78.jpg,ec05fa0c71598fb069e3cbd4fe88601b,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12479.jpg,043a2f4565d2f9d48fd423d864ae8b07,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5983.jpg,4f267e95299e03440afb2db480df3394,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.997.jpg,c98dd177719f33ff50bb2bfa8286f6e2,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11769.jpg,93615e44aaa1b6e1678cd79479f7084c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7086.jpg,7996d59b9541b3818490a021036b5654,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4097.jpg,f10425a7a347ab7e808da9b7039b32bc,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9638.jpg,f002bad6c8b6f76563fd53b3744094b3,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5279.jpg,eea6229c92de4aedc8a228d45e1edefe,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4986.jpg,c08d9af13cb7d9d40f06979de6041965,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4054.jpg,7476357713bcd9084e58d5f251d49890,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7130.jpg,f67228f764de4dce5add4ad398b46fb7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2351.jpg,09cc5926ea0b342021b6b19c128f8a90,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3926.jpg,f28da6e53f0215f18ef6be2e6500884f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3198.jpg,2f29eaa7bac963af1577f854dbabe3e9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10824.jpg,16803f84ae979d393cb0b350b7334afa,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2832.jpg,0e519855f87ef9a1cd53987c8b061f03,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11730.jpg,a2ec8d75e5e956e2e8cd18ecf5b38415,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2555.jpg,4f717c9054fb55dd592fccafaab46c52,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7058.jpg,59ddbb000eca834a68c94d113f3aa888,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3217.jpg,f3cb9f39809a747e27a39c02b65b54ce,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11045.jpg,3f8cf6bcc2297e7cefaeb130b49b49eb,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3383.jpg,0ebbfbbce946603270b68a4ff966b5ff,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1747.jpg,b4febcb40d2e4549312c7b56e70e7c68,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4861.jpg,32e2a5315f3a0d50f2e75d8fb8a0f590,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1776.jpg,cebcec7bddc1ae4f7ed798c47af8e098,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1256.jpg,a12f3451b11f391a1ec14446aed00aaf,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1002.jpg,bf186c42025652a54af81d15876ae137,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3184.jpg,cdb4cde1fa13aec4ed10a9258335791f,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.391.jpg,7dca80a46d6ac69754709b0468f41e4f,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2956.jpg,5c6902233773764809c18b2352b37eab,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12471.jpg,1aef0f367636eb80e9993030677b2672,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7037.jpg,80721fad82667b3867ac2e217e62706b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4495.jpg,60e7358b92df2fb3482d27580f43bd06,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11209.jpg,59800102fb8f90c9ea1b63c59fb040d9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1937.jpg,c53e73ff789660b97db2f940c6f50b9d,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4161.jpg,60358d48870849ed5350e185f2a4817a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6628.jpg,8e0e96a202d8c955d440ba5e05b8db6c,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4528.jpg,04ae4f8c31e9f6abc88605a9b6652122,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1050.jpg,2f51c6afcc9eda14eff1391f5fa6a85b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7040.jpg,ccd10b33c710f53e905e3147119c813b,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2215.jpg,c8bea74531b307f404909b6cc91753f2,RGB,3
